"row","col","size","circularity","flags","present"
7,20,0,NA,"",0
7,21,0,NA,"",0
7,22,0,NA,"",0
7,23,0,NA,"",0
7,24,0,NA,"",0
8,1,310,0.9356,"",1
8,2,287,0.9657,"",1
8,3,232,0.9683,"",1
8,4,251,0.9753,"",1
8,5,209,1.0247,"",1
8,6,231,0.9163,"",1
8,7,193,0.8757,"",1
8,8,207,0.9733,"",1
8,9,174,0.8732,"",1
8,10,189,0.8575,"",1
8,11,186,0.8828,"",1
8,12,215,0.8863,"",1
8,13,160,0.9485,"",1
8,14,208,0.9147,"",1
8,15,158,1.035,"",1
8,16,0,NA,"",0
8,17,0,NA,"",0
8,18,213,1.0443,"",1
8,19,0,NA,"",0
8,20,0,NA,"",0
8,21,0,NA,"",0
8,22,0,NA,"",0
8,23,0,NA,"",0
8,24,0,NA,"",0
9,1,344,0.9598,"",1
9,2,295,1.0005,"",1
9,3,227,0.9276,"",1
9,4,235,1.0112,"",1
9,5,214,0.9929,"",1
9,6,192,0.9635,"",1
9,7,199,0.9445,"",1
9,8,208,0.8682,"",1
9,9,160,0.9248,"",1
9,10,212,0.8927,"",1
9,11,129,0.9544,"",1
9,12,242,0.9135,"",1
9,13,96,0.9865,"",1
9,14,140,1.0358,"",1
9,15,0,NA,"",0
9,16,0,NA,"",0
9,17,208,1.0198,"",1
9,18,222,1.0073,"",1
9,19,0,NA,"",0
9,20,0,NA,"",0
9,21,0,NA,"",0
9,22,0,NA,"",0
9,23,0,NA,"",0
9,24,0,NA,"",0
10,1,340,0.9256,"",1
10,2,307,0.9868,"",1
10,3,256,1.0155,"",1
10,4,264,0.9572,"",1
10,5,229,1.0071,"",1
10,6,251,1.0043,"",1
10,7,221,1.0027,"",1
10,8,257,0.9986,"",1
10,9,206,0.9347,"",1
10,10,251,0.9957,"",1
10,11,198,0.8264,"",1
10,12,269,0.888,"",1
10,13,223,0.951,"",1
10,14,252,0.9137,"",1
10,15,307,0.9265,"",1
10,16,184,0.9778,"",1
10,17,194,0.9295,"",1
10,18,239,0.9286,"",1
10,19,263,0.9536,"",1
10,20,0,NA,"",0
10,21,0,NA,"",0
10,22,0,NA,"",0
10,23,0,NA,"",0
10,24,0,NA,"",0
11,1,300,0.9054,"",1
11,2,266,1.0126,"",1
11,3,192,1.0454,"",1
11,4,207,1.0149,"",1
11,5,190,0.9315,"",1
11,6,206,0.8977,"",1
11,7,190,1.0097,"",1
11,8,198,0.9397,"",1
11,9,188,0.8119,"",1
11,10,176,0.8433,"",1
11,11,60,0.8631,"",1
11,12,184,0.8348,"",1
11,13,177,0.7957,"",1
11,14,170,0.935,"",1
11,15,134,0.9638,"",1
11,16,172,0.8924,"",1
11,17,207,0.8907,"",1
11,18,0,NA,"",0
11,19,0,NA,"",0
11,20,0,NA,"",0
11,21,7,0.8385,"",0
11,22,0,NA,"",0
11,23,0,NA,"",0
11,24,0,NA,"",0
12,1,322,0.9973,"",1
12,2,297,1.0073,"",1
12,3,238,0.9934,"",1
12,4,254,1.0076,"",1
12,5,228,1.0027,"",1
12,6,238,0.9934,"",1
12,7,229,0.9357,"",1
12,8,254,0.9396,"",1
12,9,197,0.9439,"",1
12,10,216,0.9096,"",1
12,11,179,0.8896,"",1
12,12,256,0.9282,"",1
12,13,166,1.0204,"",1
12,14,145,0.8687,"",1
12,15,163,0.9095,"",1
12,16,190,1.0097,"",1
12,17,0,NA,"",0
12,18,249,0.9479,"",1
12,19,0,NA,"",0
12,20,0,NA,"",0
12,21,0,NA,"",0
12,22,0,NA,"",0
12,23,0,NA,"",0
12,24,0,NA,"",0
13,1,311,0.9386,"",1
13,2,274,0.9293,"",1
13,3,218,0.9891,"",1
13,4,228,0.9123,"",1
13,5,199,0.9233,"",1
13,6,197,0.9566,"",1
13,7,139,0.877,"",1
13,8,196,0.9215,"",1
13,9,156,0.6569,"",1
13,10,83,0.9398,"S",1
13,11,88,1.0173,"",1
13,12,102,0.8699,"",1
13,13,160,1.0206,"",1
13,14,0,NA,"",0
13,15,202,0.9587,"",1
13,16,0,NA,"",0
13,17,0,NA,"",0
13,18,0,NA,"",0
13,19,0,NA,"",0
13,20,0,NA,"",0
13,21,0,NA,"",0
13,22,0,NA,"",0
13,23,0,NA,"",0
13,24,0,NA,"",0
14,1,352,0.8688,"",1
14,2,305,0.9803,"",1
14,3,246,0.9758,"",1
14,4,263,0.9729,"",1
14,5,223,0.9391,"",1
14,6,247,0.9402,"",1
14,7,199,0.8486,"",1
14,8,223,0.9112,"",1
14,9,169,0.9527,"",1
14,10,245,0.8811,"",1
14,11,167,0.811,"",1
14,12,123,1.0178,"",1
14,13,168,0.924,"",1
14,14,180,1.0404,"",1
14,15,0,NA,"",0
14,16,133,1.0248,"",1
14,17,0,NA,"",0
14,18,0,NA,"",0
14,19,0,NA,"",0
14,20,0,NA,"",0
14,21,0,NA,"",0
14,22,0,NA,"",0
14,23,0,NA,"",0
14,24,0,NA,"",0
15,1,348,0.9313,"",1
15,2,317,0.9396,"",1
15,3,265,0.942,"",1
15,4,270,0.9988,"",1
15,5,255,0.9246,"",1
15,6,248,0.9174,"",1
15,7,229,1.0071,"",1
15,8,253,0.9282,"",1
15,9,225,0.9391,"",1
15,10,236,0.9092,"",1
15,11,236,0.8321,"",1
15,12,141,1.0432,"",1
15,13,0,NA,"",0
15,14,235,0.8946,"",1
15,15,187,0.9384,"",1
15,16,0,NA,"",0
15,17,0,NA,"",0
15,18,2,25.1327,"",0
15,19,0,NA,"",0
15,20,0,NA,"",0
15,21,0,NA,"",0
15,22,0,NA,"",0
15,23,0,NA,"",0
15,24,0,NA,"",0
16,1,409,0.9401,"",1
16,2,387,0.9777,"",1
16,3,336,0.954,"",1
16,4,337,0.9811,"",1
16,5,303,0.8821,"",1
16,6,314,0.9008,"",1
16,7,277,0.9578,"",1
16,8,323,0.9574,"",1
16,9,287,0.8985,"",1
16,10,315,0.8944,"",1
16,11,264,0.8329,"",1
16,12,341,0.8821,"",1
16,13,201,0.9326,"",1
16,14,296,0.9167,"",1
16,15,201,0.9326,"",1
16,16,0,NA,"",0
16,17,0,NA,"",0
16,18,238,1.0149,"",1
16,19,236,0.9362,"",1
16,20,0,NA,"",0
16,21,0,NA,"",0
16,22,0,NA,"",0
16,23,0,NA,"",0
16,24,0,NA,"",0
